Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2015-03-27 00:00:00-04:00,0.09274579251446902,,0.014437489583631542,,0.04104618096443402,,-0.32008280715362625,
2015-03-30 00:00:00-04:00,0.09849511065530048,,0.014350291787305049,,0.03657504153306346,,-0.09886519111139846,
2015-03-31 00:00:00-04:00,0.0875663033962859,,0.014584234296593022,,0.02155690226473239,,-0.2700375061510507,
2015-04-01 00:00:00-04:00,0.06465909768655442,,0.014510874489250512,,0.012643077915794665,,-0.1837069513062063,
2015-04-02 00:00:00-04:00,0.026945250048771907,,0.013099250184055385,,0.010385473691163272,,-0.24801239029426947,
2015-04-06 00:00:00-04:00,0.031789776412679105,,0.013190975990160786,,0.02021702965362704,,-0.2540113292675005,
2015-04-07 00:00:00-04:00,0.0441400359339581,,0.012920013853217767,,0.017271688553768927,,-0.3104624405926699,
2015-04-08 00:00:00-04:00,0.04882081255499848,,0.012868570523301618,,0.015175714593795409,,-0.25132796948265534,
2015-04-09 00:00:00-04:00,0.032805413027489516,,0.012659651603600545,,0.01273141824735613,,-0.3632027946529286,
2015-04-10 00:00:00-04:00,0.02027122329710873,,0.012538756887139657,,0.010452791620547908,,-0.48632279488633645,
2015-04-13 00:00:00-04:00,0.051158696651269375,,0.012183496797013202,,0.020706722274486333,,0.10795870197493129,
2015-04-14 00:00:00-04:00,0.04727284122025521,,0.01211636075316442,,0.02539338932441515,,-0.18853596583239718,
2015-04-15 00:00:00-04:00,0.03907035997454811,,0.012277067327067785,,0.014158050556058566,,-0.07936760290911982,
2015-04-16 00:00:00-04:00,0.0174287799606907,,0.011991379593075448,,0.008672075709666105,,-0.4224761089895628,
2015-04-17 00:00:00-04:00,-0.005294998539976836,,0.012474864408768917,,-0.00990350672209972,,0.020769773804893532,
2015-04-20 00:00:00-04:00,0.038495052816249986,,0.013207299659794251,,0.017129594863789066,,0.20660859217544703,
2015-04-21 00:00:00-04:00,0.052618430330786614,,0.013138659420113795,,0.021874713931204326,,0.1255595300789618,
2015-04-22 00:00:00-04:00,0.09129593841130323,,0.012337692294062428,,0.03124306004520494,,0.8299603578228447,
2015-04-23 00:00:00-04:00,0.06239526633835202,,0.01343874117367683,,0.00222150598043358,,1.7640536549393908,
2015-04-24 00:00:00-04:00,0.032940511501312386,,0.013308514251833334,,-0.009524549005494043,,0.09342501365841205,
2015-04-27 00:00:00-04:00,0.04945562849877638,,0.013115640168781978,,-0.006460969513089498,,-0.06981210175211094,
2015-04-28 00:00:00-04:00,0.03343141489089807,,0.013465116247257117,,-0.022412215852494644,,-0.13559325731255245,
2015-04-29 00:00:00-04:00,0.013986982895454192,,0.0131632041409006,,-0.0253934365734495,,-0.044000438387558516,
2015-04-30 00:00:00-04:00,-0.02644923084057993,,0.013234032641374906,,-0.045158162766545606,,0.05901510390209386,
2015-05-01 00:00:00-04:00,-0.045437942045697954,,0.012490235237744597,,-0.04103425660619686,,-0.09885746159492415,
2015-05-04 00:00:00-04:00,-0.05954665819318239,,0.012200601064026808,,-0.04128360566869327,,-0.43036033624714265,
2015-05-05 00:00:00-04:00,-0.08136941960209809,,0.012319606077244222,,-0.053854154164490686,,-0.1292656245955054,
2015-05-06 00:00:00-04:00,-0.08451532562525876,,0.012207701051994872,,-0.044465293919686455,,0.1243437438218562,
2015-05-07 00:00:00-04:00,-0.054148499475559,,0.011303044512247985,,-0.0386673980256681,,-0.20696404433051752,
2015-05-08 00:00:00-04:00,-0.05421011659599573,,0.011302478270034975,,-0.03591410129398265,,-0.18514946240059138,
2015-05-11 00:00:00-04:00,-0.063505396886115,,0.011286787603127194,,-0.03997533933833031,,-0.22937316367710436,
2015-05-12 00:00:00-04:00,-0.068990365220712,,0.011320780966476022,,-0.04449398625823131,-0.0220491916632769,-0.12707207244153906,-0.17015978850234936
2015-05-13 00:00:00-04:00,-0.04597426929767601,-0.0001274193254342526,0.011494124498092787,0.013343443415614921,-0.030899011163471823,-0.009675110602133663,-0.11990175809909287,-0.1625196522330119
2015-05-14 00:00:00-04:00,-0.0036732791654505714,0.05415219886221978,0.01345446291095835,0.0137973231536102,0.005424442768106719,0.026714874144023515,0.9497765001936445,0.9056885837714561
2015-05-15 00:00:00-04:00,-0.01397756989397747,0.05607337912494037,0.013620296121918816,0.013777888317343829,-0.00584736120854612,0.014120605507553563,0.05731113627060602,0.043611764194873004
2015-05-18 00:00:00-04:00,-0.018922833026424946,0.0621142240212873,0.01350792622427113,0.0137878121536085,0.00048242477976967457,0.019245979907003052,-0.15859446654185072,-0.16658419194870233
2015-05-19 00:00:00-04:00,-0.02052955617745955,0.031338038558454295,0.013515009388348412,0.013513933533395433,-0.0019144798611419045,0.015747118103042412,-0.3014521276154274,-0.30586075944473534
2015-05-20 00:00:00-04:00,-0.02102567792737442,0.036146077455654124,0.013515173884721877,0.013499398910097299,-0.002192587494893705,0.01434025581923537,-0.10771316564478906,-0.10936830254509666
2015-05-21 00:00:00-04:00,-0.020566941447779374,0.04900924044757704,0.013514588204279504,0.013422214564160278,-0.0023634805779342294,0.012925933453386662,-0.4796296641414377,-0.48099726894337613
2015-05-22 00:00:00-04:00,-0.01828393670883699,0.05349898832589339,0.013515464826819467,0.013414959691930602,-0.0010006295665707654,0.013101532181227338,-0.24711877562296036,-0.24042363316248905
2015-05-26 00:00:00-04:00,-0.044331896200366705,0.03998428276982513,0.013558246553361767,0.013513449873274613,-0.014509623498866309,-0.00254397273810425,-0.36340974061533204,-0.36381502836098756
2015-05-27 00:00:00-04:00,-0.03556036953036279,0.08777827505033597,0.013837895312428664,0.013224683400990768,0.001878117036752558,0.0118767603906349,-0.44371472288003366,-0.44320844633705425
2015-05-28 00:00:00-04:00,-0.03095145814834921,0.06610805106458195,0.013763436916298125,0.013151660971395071,-0.0020378066182247245,0.006154000922682368,-0.5228047705185586,-0.5268527869738893
